time_start,time_end,model,launch_place,target,destroyed_details,carrier,launched,destroyed,source
2023-11-10 13:00,2023-11-10 13:00,Merlin-VR,,east,,,1.0,1,pvkshid/posts/pfbid02tezcWkNJRyEET9rGdvz6jauNmG8NrPaUKKDoE7yuWsG7DpyGxBeTf2kGvhYrHdhsl
2023-11-10,2023-11-10 08:00,X-59,Kherson oblast,"Dnipropetrovsk oblast, Dnipro Raion",,,1.0,0,kpszsu/posts/pfbid02c2LhL7WpTisDm5roR36BZzs1w1KiAw4Y3c4TfNqKH3hT7SiBg59WGADVtU4zVvoKl
2023-11-10,2023-11-10 08:00,X-31,Kherson oblast,Ukraine,,,1.0,1,kpszsu/posts/pfbid02c2LhL7WpTisDm5roR36BZzs1w1KiAw4Y3c4TfNqKH3hT7SiBg59WGADVtU4zVvoKl
2023-11-10,2023-11-10 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,,6.0,5,kpszsu/posts/pfbid02c2LhL7WpTisDm5roR36BZzs1w1KiAw4Y3c4TfNqKH3hT7SiBg59WGADVtU4zVvoKl
2023-11-09,2023-11-09 02:30,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,,1.0,1,pvkshid/posts/pfbid0NASjfnteeTLdFC1jPAHwRTdu4c8L9sgmaju28fd2XpG3A47j9NkLTgnfZJq2GLmel
2023-11-06 22:00,2023-11-06 22:00,Shahed-136/131,,"Dnipropetrovsk oblast, Synelnykove Raion",,,1.0,1,pvkshid/posts/pfbid0NASjfnteeTLdFC1jPAHwRTdu4c8L9sgmaju28fd2XpG3A47j9NkLTgnfZJq2GLmel
2023-11-06,2023-11-06 08:00,Orlan-10,,"Dnipropetrovsk oblast, Pavlohrad Raion",,,1.0,0,pvkshid/posts/pfbid02jyXsB3CfcP1Zxxp6Q5SemnASathavDbYkHM7n3wPusWV66BAkA8qrpQnEYJBEHTWl
2023-11-05 20:00,2023-11-05 23:59,X-59,Kherson oblast,Mykolaiv oblast,,,1.0,1,kpszsu/posts/pfbid034D88Fg49wQHc9zsMz4ekW5GizgTvcjXb6TdxhXfyjYhn6qC49zFvCjXEdYPEXjo2l
2023-11-05 20:00,2023-11-05 23:59,X-31,Kherson oblast,Ukraine,,,1.0,0,kpszsu/posts/pfbid034D88Fg49wQHc9zsMz4ekW5GizgTvcjXb6TdxhXfyjYhn6qC49zFvCjXEdYPEXjo2l
2023-11-05 20:00,2023-11-05 23:59,Shahed-136/131,"Chauda, Crimea",Ukraine,,,22.0,15,kpszsu/posts/pfbid034D88Fg49wQHc9zsMz4ekW5GizgTvcjXb6TdxhXfyjYhn6qC49zFvCjXEdYPEXjo2l
2023-11-05 20:00,2023-11-05 23:59,P-800 Oniks,Crimea,Ukraine,,,1.0,0,kpszsu/posts/pfbid034D88Fg49wQHc9zsMz4ekW5GizgTvcjXb6TdxhXfyjYhn6qC49zFvCjXEdYPEXjo2l
2023-11-05 20:00,2023-11-05 23:59,Iskander-M,Crimea,Ukraine,,,1.0,0,kpszsu/posts/pfbid034D88Fg49wQHc9zsMz4ekW5GizgTvcjXb6TdxhXfyjYhn6qC49zFvCjXEdYPEXjo2l
2023-11-05 16:00,2023-11-05 16:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,,1.0,1,/pvkshid/posts/pfbid02zSGR7XZoVCitF7pRC8R5hFDwP32f7wBvqp2R92B4Z6h27kKnvf4CHuj2QfWxCnkil
2023-11-04 17:00,2023-11-04 19:00,Iskander-K,,Dnipropetrovsk oblast and Poltava oblast,,,3.0,3,kpszsu/posts/pfbid0AqYXo3Exz6mud6hyJmn2e6LUkHtPAnu62L97KHhPdhp3xNt3RT7WN2cyiXSXzbUfl
2023-11-04,2023-11-04 08:00,Shahed-136/131,Kursk oblast,Sumy oblast,,,2.0,2,kpszsu/posts/pfbid0E3Jywn3c9FsLf4uiSYusV46VfJXyJ6shmS46ifMjiaM2AZouJaVUwZBDm36EtL8dl
2023-11-03,2023-11-03 09:00,Lancet,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,,1.0,1,pvkshid/posts/pfbid0UT6SF67XSL7q7dDL86yz4sr6LT2CpayXDHSjUTEs3SUuoKrvP6TuBBVjpSxXSHbXl
2023-11-03,2023-11-03 08:00,X-59,Kherson oblast,Ukraine,,,1.0,1,kpszsu/posts/pfbid0qh6R6cvCDETTz9J5KpdbXsWr1i2gBLAmugQ3mkftTcpWya38PxbY1G2D1PDhSM1dl
2023-11-03,2023-11-03 08:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,,40.0,24,kpszsu/posts/pfbid0qh6R6cvCDETTz9J5KpdbXsWr1i2gBLAmugQ3mkftTcpWya38PxbY1G2D1PDhSM1dl
2023-11-02,2023-11-02 08:00,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,,1.0,1,/pvkshid/posts/pfbid032YFcfgWb85hWMt4rF3EdeqNNTPqJ9f4mjo8oRYrq8oVS1ahpSaWTXKg8ACnXDmhl
2023-11-02,2023-11-02,Lancet,,Kherson oblast,,,1.0,1,PvKPivden/posts/pfbid02Gcvi3jrUtyJUDkBiqFnYdfjiUWMdA1tNw1iPMBeCK72Kqn38eSbW7uT8PLXyuknjl
2023-11-01 12:00,2023-11-01 12:00,Orlan-10,,"Dnipropetrovsk oblast, Synelnykove Raion",,,1.0,1,pvkshid/posts/pfbid0uxfy3bd59UZ7RFB6oSGksguFz9uhB1ACGVY2cw2Aeo1XeyjaRqqf6CdsCNVaFD99l
2023-11-01,2023-11-01 08:00,X-59,Kursk oblast,Ukraine,,,1.0,1,kpszsu/posts/pfbid02ArXMbTwGiGJRaeef8bb52Prnkk71wDGgKDN5FnCXvtr4gbPedXfGtKM7vo5VAhBdl
2023-11-01,2023-11-01 08:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,,20.0,18,kpszsu/posts/pfbid02ArXMbTwGiGJRaeef8bb52Prnkk71wDGgKDN5FnCXvtr4gbPedXfGtKM7vo5VAhBdl
2023-11-01,2023-11-01,X-59,Black Sea,Odesa oblast,,,2.0,2,PvKPivden/posts/pfbid02QEnn1GERQNbX7mLQp6ei6zXSeN3Pn519FcyAH4DzNEXEpqMudTgbQNsAGmeTCBUNl
2023-10-31 12:00,2023-10-31 12:00,Supercam,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,,1.0,1,PvKPivden/posts/pfbid02z2nPmJpZ1gUrPLuVyVx5guYwFzzEnATsJXR3XqefRsqzkK3wMcEPdFds8ovfATaDl
2023-10-31,2023-10-31 08:00,Shahed-136/131,,Mykolaiv oblast,,,1.0,1,PvKPivden/posts/pfbid02ga5TajXLQ6osifBNi6hdpSJLR55qzgkmqKXvZqyYvfoudZg7UBuAR3ZsQJnnTtr1l
2023-10-31,2023-10-31,Lancet,,Kherson oblast,,,3.0,3,PvKPivden/posts/pfbid02z2nPmJpZ1gUrPLuVyVx5guYwFzzEnATsJXR3XqefRsqzkK3wMcEPdFds8ovfATaDl
2023-10-30,2023-10-30,Lancet,,Kherson oblast,,,2.0,2,PvKPivden/posts/pfbid02ga5TajXLQ6osifBNi6hdpSJLR55qzgkmqKXvZqyYvfoudZg7UBuAR3ZsQJnnTtr1l
2023-10-29,2023-10-29 08:00,X-59,Belgorod oblast,"Poltava oblast, Myrhorod Raion",,Su-34,1.0,0,kpszsu/posts/pfbid0jw1y41huTFYCMiHZtgS98DtDkqz3u34tVvakELrwPwXP6rm1XiBDzYFovGqbEEkLl
2023-10-29,2023-10-29 08:00,X-59,Zaporizhzhia oblast,"Dnipropetrovsk oblast, Dnipro Raion",,Su-34,2.0,2,kpszsu/posts/pfbid0prbtXDyeysX8KKfLWcmJUFPEuPEfRF2arhS61WsmPf3zxQrW4j7SKUUtj8MYCSLJl
2023-10-29,2023-10-29 08:00,Shahed-136/131,Primorsko-Akhtarsk,Mykolaiv oblast and Zaporizhzhia oblast and Khmelnytskyi oblast,,,5.0,5,kpszsu/posts/pfbid0jw1y41huTFYCMiHZtgS98DtDkqz3u34tVvakELrwPwXP6rm1XiBDzYFovGqbEEkLl
2023-10-29,2023-10-29 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,,12.0,12,kpszsu/posts/pfbid0prbtXDyeysX8KKfLWcmJUFPEuPEfRF2arhS61WsmPf3zxQrW4j7SKUUtj8MYCSLJl
2023-10-29,2023-10-29,Merlin-VR,,Kherson oblast,,,1.0,1,PvKPivden/posts/pfbid02SWPPymmYZwGCqDpgffHaW9KEyXv3CEtxshdp87gb5XwQMccndna9SZo7CxLRQLGol
2023-10-29,2023-10-29,Lancet,,Kherson oblast,,,3.0,3,PvKPivden/posts/pfbid02SWPPymmYZwGCqDpgffHaW9KEyXv3CEtxshdp87gb5XwQMccndna9SZo7CxLRQLGol
2023-10-28,2023-10-28 01:00,Iskander-K,"Dzhankoi, Crimea","Dnipropetrovsk oblast, Dnipro Raion and Dnipropetrovsk oblast, Kryvyi Rih Raion",,,4.0,3,kpszsu/posts/pfbid02TM6NQTTj6w7VyFe2f7e5D5Vs6JQ663d3VqQW72xCNp8W9k9nfjBun3bHVaRS42XQl
2023-10-27,2023-10-27 08:00,Shahed-136/131,Primorsko-Akhtarsk,Mykolaiv oblast and Kherson oblast,,,6.0,5,kpszsu/posts/pfbid02QtMYD6k63SniTFwy1LREEp4km3Ft7761dLbokpbBfDYbJzE4tLakb6a7JzfAh4Btl
2023-10-27,2023-10-27 08:00,Iskander-M,Voronezh oblast,Kharkiv oblast,,,1.0,0,kpszsu/posts/pfbid02QtMYD6k63SniTFwy1LREEp4km3Ft7761dLbokpbBfDYbJzE4tLakb6a7JzfAh4Btl
2023-10-27,2023-10-27,X-59,,Mykolaiv oblast,,,3.0,3,PvKPivden/posts/pfbid0fXuJpaeNnMqCivxqHf96eqw8F4m1Q7KXazgw4pbkJXPBf2L9Ci5V4qxvhm6qnnCGl
2023-10-27,2023-10-27,Lancet,,Kherson oblast,,,2.0,2,PvKPivden/posts/pfbid0fXuJpaeNnMqCivxqHf96eqw8F4m1Q7KXazgw4pbkJXPBf2L9Ci5V4qxvhm6qnnCGl
2023-10-25,2023-10-25 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,,11.0,11,kpszsu/posts/pfbid08bUAnNPyYUEEyQR3k5TvB19YhDLT2piHEM1jjXaGbX7MnSWXBcDEwMhGUyEiF7mal
2023-10-24,2023-10-24 09:00,X-59,,"Dnipropetrovsk oblast, Kamianske Raion",,,1.0,1,pvkshid/posts/pfbid027Guo6c9beMHGMSK9Yhvze5jRiPsBJPFQQAZzYHP7ZYX5hGeWhunjsvE9ehnUiFzxl
2023-10-24,2023-10-24 08:00,Shahed-136/131,"Chauda, Crimea",Mykolaiv oblast and Vinnytsia oblast and Khmelnytskyi oblast,,,6.0,6,kpszsu/posts/pfbid02pSgSjjg3WxuFazm5GDmXhGPoM86XsuG1sREYxVPkaesK646Whqj1qKD2PNppcMDZl
2023-10-23,2023-10-23 08:00,X-59,Zaporizhzhia oblast,"Dnipropetrovsk oblast, Synelnykove Raion",,Su-34,1.0,1,kpszsu/posts/pfbid02ot8t6aQJhpcN3q2Zv9FAyt2CCrr3NsvaZ2n6pQeLtPB1t9Gx6ZzowU5tNPRHEFsjl
2023-10-23,2023-10-23 08:00,Unknown UAV,north,north,,,1.0,1,kpszsu/posts/pfbid02ot8t6aQJhpcN3q2Zv9FAyt2CCrr3NsvaZ2n6pQeLtPB1t9Gx6ZzowU5tNPRHEFsjl
2023-10-23,2023-10-23 08:00,Shahed-136/131,"Chauda, Crimea",south and east and center,,,13.0,13,kpszsu/posts/pfbid02ot8t6aQJhpcN3q2Zv9FAyt2CCrr3NsvaZ2n6pQeLtPB1t9Gx6ZzowU5tNPRHEFsjl
2023-10-22,2023-10-22 08:00,X-59,Zaporizhzhia oblast,"Dnipropetrovsk oblast, Synelnykove Raion",,Su-34,1.0,1,kpszsu/posts/pfbid02UzKcAY7VmLRroYcu21BHeQiVaNLjcYMnaWu1Qj2zEsnGhPJCUzrahetBeEwThT1Ll
2023-10-22,2023-10-22 08:00,Unknown UAV,north,north,,,2.0,0,kpszsu/posts/pfbid02UzKcAY7VmLRroYcu21BHeQiVaNLjcYMnaWu1Qj2zEsnGhPJCUzrahetBeEwThT1Ll
2023-10-22,2023-10-22 08:00,Shahed-136/131,"Chauda, Crimea",south,,,3.0,3,kpszsu/posts/pfbid02UzKcAY7VmLRroYcu21BHeQiVaNLjcYMnaWu1Qj2zEsnGhPJCUzrahetBeEwThT1Ll
2023-10-22,2023-10-22 08:00,C-300,Belgorod oblast and Donetsk oblast,east,,,8.0,0,kpszsu/posts/pfbid02UzKcAY7VmLRroYcu21BHeQiVaNLjcYMnaWu1Qj2zEsnGhPJCUzrahetBeEwThT1Ll
2023-10-21,2023-10-21,Lancet,,south,,,3.0,3,kpszsu/posts/pfbid02UzKcAY7VmLRroYcu21BHeQiVaNLjcYMnaWu1Qj2zEsnGhPJCUzrahetBeEwThT1Ll
2023-10-18 20:00,2023-10-19 05:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,,1.0,1,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl
2023-10-18 20:00,2023-10-19 05:00,Unknown Missile,,Ukraine,,,1.0,0,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl
2023-10-18 20:00,2023-10-19 05:00,Shahed-136/131,,Ukraine,,,9.0,3,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl
2023-10-18 20:00,2023-10-19 05:00,Iskander-M,,Ukraine,,,5.0,0,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl
2023-10-18 20:00,2023-10-19 05:00,C-300,,Ukraine,,,1.0,0,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl
2023-10-18,2023-10-18,Lancet,,Kherson oblast,,,1.0,1,kpszsu/posts/pfbid02hB8MwGCUpCqyHm7WkLdcQwLcLyjcxAM7dgztsf18THC26dqrvdw3J7p2b5ykk6Ucl
2023-10-17,2023-10-17 08:00,X-59,Kherson oblast,Mykolaiv oblast,,Su-34,1.0,1,kpszsu/posts/pfbid0nHrJkC9uGSymwvAUEpLjttqdMmQL1Jn3RzwUZ4xF5gKUQJkWUQcj9iSp411KCLnBl
2023-10-17,2023-10-17 08:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast,,,6.0,6,kpszsu/posts/pfbid0nHrJkC9uGSymwvAUEpLjttqdMmQL1Jn3RzwUZ4xF5gKUQJkWUQcj9iSp411KCLnBl
2023-10-17,2023-10-17 08:00,C-300,,east,,,2.0,0,kpszsu/posts/pfbid0nHrJkC9uGSymwvAUEpLjttqdMmQL1Jn3RzwUZ4xF5gKUQJkWUQcj9iSp411KCLnBl
2023-10-16,2023-10-16 08:00,X-59,,north and east,,,5.0,2,kpszsu/posts/pfbid0hD6LZC8BbgYKASoApK5xcFyjUrLB145wLNKcZMifxxTV82JE1PRJejkoR8yDWdrMl
2023-10-16,2023-10-16 08:00,Shahed-136/131,,Ukraine,,,12.0,11,kpszsu/posts/pfbid0hD6LZC8BbgYKASoApK5xcFyjUrLB145wLNKcZMifxxTV82JE1PRJejkoR8yDWdrMl
2023-10-16,2023-10-16 08:00,Iskander-M,,Ukraine,,,1.0,0,kpszsu/posts/pfbid0hD6LZC8BbgYKASoApK5xcFyjUrLB145wLNKcZMifxxTV82JE1PRJejkoR8yDWdrMl
2023-10-15,2023-10-15 08:00,Unknown UAV,,Dnipropetrovsk oblast,,,1.0,1,pvkshid/posts/pfbid02itizSggLT6V7mab4puTYsnXw2HZCft8BHdW511RZ7ZGZKHw1b1CQ9T3cSMQyka1yl
2023-10-12,2023-10-12 08:00,Shahed-136/131,"Chauda, Crimea and Belgorod oblast",Ukraine,,,33.0,28,kpszsu/posts/pfbid0AtbAttpjdi83V5JxQLfJAG82deptAnAuKwoTPmvh7EYELdez6335XKAXn1U8NCD4l
2023-10-11,2023-10-11,Supercam,,Mykolaiv oblast,,,1.0,1,PvKPivden/posts/pfbid09HS7N22yjSjC5bXQ6XefsxpKhqN37XVQg8DmTy6FEFgUkfwaBGoxBkh2nTp9GcK8l
2023-10-10,2023-10-10 08:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast and Mykolaiv oblast and Kherson oblast,,,36.0,27,kpszsu/posts/pfbid02fc3L2BS8e4YTrqff3WAkGq8YFV5Sxfupv8WAfqeUf1jgRLecBpsK2N2s1Pt6vWcQl
2023-10-06,2023-10-06 08:00,Shahed-136/131,"Chauda, Crimea",south and north and center,,,33.0,25,kpszsu/posts/pfbid034Z6HuMatFQctMPMnUw8UACDy2cPN3DmmK8vk1WnktAoJGxe7L4Q7HowjLgQ4Jtj6l
2023-10-05,2023-10-05 08:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast and Mykolaiv oblast and Kirovohrad oblast,,,29.0,24,kpszsu/posts/pfbid0veX2fsS5wQ6mddvwzG7n4PKgPDzyGTCK2JVsHDUG7gC1n8P5JMeFdcxxcTAjmdATl
2023-10-03,2023-10-03 08:00,Shahed-136/131,"Chauda, Crimea",Dnipropetrovsk oblast and Mykolaiv oblast,,,31.0,29,kpszsu/posts/pfbid0JjSgkUhYhaxdmaxt2CDSbBCAnWBwEMoLY2wJX2kEHMZx89kCui666H4sdQo4soRYl
2023-10-03,2023-10-03 08:00,Iskander-K,"Dzhankoi, Crimea",Dnipropetrovsk oblast,,,1.0,1,kpszsu/posts/pfbid0JjSgkUhYhaxdmaxt2CDSbBCAnWBwEMoLY2wJX2kEHMZx89kCui666H4sdQo4soRYl
2023-10-02,2023-10-02 08:00,Shahed-136/131,Primorsko-Akhtarsk,Kryvyi Rih,,,7.0,4,kpszsu/posts/pfbid0HkDYj3aYPjKQmZo3PQhbApVPuavfUfM3sZ8GDR8k4kUQLPxhCYQEVFfUft8JnXqfl
2023-10-01,2023-10-01 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Odesa oblast and Mykolaiv oblast,,,30.0,16,kpszsu/posts/pfbid0hbugrr54qVTjDFfGyP5bbMQDmJFhF8kKTUiz2jBAEjdUxVFiC253SmsbX1JUzHfdl
2023-10-01,2023-10-01,Merlin-VR,,Mykolaiv oblast and Kherson oblast,,,3.0,3,kpszsu/posts/pfbid02mfmHEAw531QSdcBqxd2rM1YFjgZMRXpkDZswEtkqHbyzifkb72S88GDKGwT5ujil
2023-09-30,2023-09-30 08:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast and Mykolaiv oblast and Vinnytsia oblast,,,40.0,30,kpszsu/posts/pfbid02i6C8feNLAzbquaAcvAsuxqsGQqsSw2f6Jnr9Uyj8YkYgf7s39fBLFJGq2e7689ytl
2023-09-28,2023-09-28 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,,44.0,34,kpszsu/posts/pfbid02iGM8xne4zRxa4es3kviG12H9a3aKP23bm5urorfJhWwpAcLdzgNDjraYdPCtqoZPl
2023-09-27,2023-09-27,Orlan-10 and ZALA and Supercam,,Ukraine,,,6.0,6,kpszsu/posts/pfbid02iGM8xne4zRxa4es3kviG12H9a3aKP23bm5urorfJhWwpAcLdzgNDjraYdPCtqoZPl
2023-09-26,2023-09-26 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,,38.0,26,kpszsu/posts/pfbid0uG2SKgWyeuahzjTbHoAT7mBEkNDCmQvZv3QuUBiy9f92Dy6UtwQKGytuBwhvyEjTl
2023-09-25,2023-09-25 08:00,Shahed-136/131,Primorsko-Akhtarsk,Odesa oblast,,,19.0,19,kpszsu/posts/pfbid02e4bAEj9oMLc3FWSxMgRDgbtWJoczE6nnvmMdmJUWjp66BWbwCy7Xe1pHosEjHuaZl
2023-09-25,2023-09-25 08:00,P-800 Oniks,"Sevastopol, Crimea",Odesa oblast,,K-300P Bastion-P,2.0,0,kpszsu/posts/pfbid02e4bAEj9oMLc3FWSxMgRDgbtWJoczE6nnvmMdmJUWjp66BWbwCy7Xe1pHosEjHuaZl
2023-09-25,2023-09-25 08:00,Kalibr,Black Sea,Odesa oblast,,Navi and Submarines,12.0,11,kpszsu/posts/pfbid02e4bAEj9oMLc3FWSxMgRDgbtWJoczE6nnvmMdmJUWjp66BWbwCy7Xe1pHosEjHuaZl
2023-09-24,2023-09-24,Reconnaissance UAV,,Ukraine,,,4.0,4,kpszsu/posts/pfbid02e4bAEj9oMLc3FWSxMgRDgbtWJoczE6nnvmMdmJUWjp66BWbwCy7Xe1pHosEjHuaZl
2023-09-24,2023-09-24,Lancet,,Ukraine,,,3.0,3,kpszsu/posts/pfbid02e4bAEj9oMLc3FWSxMgRDgbtWJoczE6nnvmMdmJUWjp66BWbwCy7Xe1pHosEjHuaZl
2023-09-23,2023-09-23 08:00,Shahed-136/131,Primorsko-Akhtarsk,Dnipropetrovsk oblast and Zaporizhzhia oblast,,,15.0,14,kpszsu/posts/pfbid02Z6AUWYLcAwU74Zwryx9heFV3AfFZUFqGGat8geR2quZvE8sMz3gKijWp7H8uh3syl
2023-09-23,2023-09-23,Orlan-10,,Mykolaiv oblast,,,2.0,2,PvKPivden/posts/pfbid02yWQJTgJNdHaA6tAuwhmYo5dvAuqNHnud4pSPArzchPKR81QgbH4AQgDuG2bcgjzCl
2023-09-21 03:00,2023-09-21 09:00,X-101/X-555,Engels-2,Ukraine,,10 x Tu-95MS,43.0,36,kpszsu/posts/pfbid02jhEYAG61EFvdqXayMTUCCQU7DJuexcex7L7QwdKiXFNKrV43kzmKHYsXfgEoeu1Jl
2023-09-21 06:00,2023-09-21 06:00,C-300,,Kharkiv,,,6.0,0,kharkivoda.gov.ua/news/123125
2023-09-20,2023-09-20 08:00,Shahed-136/131,north and south-east,Dnipropetrovsk oblast and Poltava oblast and Kirovohrad oblast and Sumy oblast,,,24.0,17,kpszsu/posts/pfbid0sWg6AVNDaDDnVKxrUveBntM5fKzg4ge1FFqNN27SmGSwZ9HjcfT3xkQWmnR7xCiXl
2023-09-19,2023-09-19 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,,30.0,27,kpszsu/posts/pfbid0sWg6AVNDaDDnVKxrUveBntM5fKzg4ge1FFqNN27SmGSwZ9HjcfT3xkQWmnR7xCiXl
2023-09-19,2023-09-19 08:00,Reconnaissance UAV,,east,,,1.0,1,kpszsu/posts/pfbid0sWg6AVNDaDDnVKxrUveBntM5fKzg4ge1FFqNN27SmGSwZ9HjcfT3xkQWmnR7xCiXl
2023-09-19,2023-09-19 08:00,Iskander-M,Crimea,Kryvyi Rih,,,1.0,0,kpszsu/posts/pfbid0sWg6AVNDaDDnVKxrUveBntM5fKzg4ge1FFqNN27SmGSwZ9HjcfT3xkQWmnR7xCiXl
2023-09-18,2023-09-18 08:00,X-101/X-555,Volgograd oblast,Dnipropetrovsk oblast and Poltava oblast and Khmelnytskyi oblast,,8 x Tu-95MS,17.0,17,kpszsu/posts/pfbid0CgeqMGydfN2J46MmrJhCFETdSidb6TsPR7ZTi5yYuuKMbCBVRXodqxKdbyXE8qsXl
2023-09-18,2023-09-18 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast and Mykolaiv oblast,,,24.0,18,kpszsu/posts/pfbid0CgeqMGydfN2J46MmrJhCFETdSidb6TsPR7ZTi5yYuuKMbCBVRXodqxKdbyXE8qsXl
2023-09-17,2023-09-17 08:00,X-101/X-555,Engels-2,Odesa oblast,,9 x Tu-95MS,10.0,6,kpszsu/posts/pfbid02ceEupL3d8FjqH6vMuPJ48dft8pa36i5S4KPWuxQ9H79vJxKZ1cL5stjtdnyr53RVl
2023-09-17,2023-09-17 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast,,,6.0,6,kpszsu/posts/pfbid02ceEupL3d8FjqH6vMuPJ48dft8pa36i5S4KPWuxQ9H79vJxKZ1cL5stjtdnyr53RVl
2023-09-15,2023-09-15 08:00,Shahed-136/131,Primorsko-Akhtarsk,Khmelnytskyi oblast,,,17.0,17,kpszsu/posts/pfbid0GRm5C1C64jHCrNuTFCpBMfZ3hNa9M6GPnc9a4GyACRhAC2XtugWw2Uqt9inEjbP8l
2023-09-13 21:00,2023-09-14 02:30,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Yeysk",Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast and Sumy oblast,,,22.0,17,kpszsu/posts/pfbid02QzzYCHxhfGxm5ACMoysUDNKrGP2UpMqPvxtGRdbMQHx86xecztcPxua1XUdyyh9ql
2023-09-13,2023-09-13 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Odesa oblast and Sumy oblast,,,44.0,32,kpszsu/posts/pfbid0NpXawbEkCYvxd8yUjyuYPjM59g5guV5yTiwnfGZU5h2bPmVpEAfHDWxh9ZpxqJc2l
2023-09-11,2023-09-11 08:00,Unknown UAV,Primorsko-Akhtarsk and Yeysk,Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast,,,1.0,1,kpszsu/posts/pfbid0a6NG3hRGniR4EX16JVKSBBfqbBFBiWTqfZi3ULju4mSy3tFX748FzVQXy9gCqkx9l
2023-09-11,2023-09-11 08:00,Shahed-136/131,Primorsko-Akhtarsk and Yeysk,Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast,,,12.0,12,kpszsu/posts/pfbid0a6NG3hRGniR4EX16JVKSBBfqbBFBiWTqfZi3ULju4mSy3tFX748FzVQXy9gCqkx9l
2023-09-10,2023-09-10 08:00,Shahed-136/131,Kursk oblast,Kyiv oblast,,,33.0,26,kpszsu/posts/pfbid02mcWj9AMBHLE7h9zSvKp4Kfzh4DpmaBGmpFN9w8vrtk6cHjrcZUVw4X7oRHhiYVu4l
2023-09-08,2023-09-08 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Odesa oblast and Mykolaiv oblast,,,20.0,16,kpszsu/posts/pfbid033EdRQE74HSpf8ecbrQn96VCrhb4Q2fLEiSe8VRLnFTBJEgX782WXr15YKXajHqQJl
2023-09-07,2023-09-07 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Odesa oblast and Sumy oblast,,,33.0,25,kpszsu/posts/pfbid0khSJGBXa1HarTH3KV1NaX3Zr1e5kCdSTpC1GUUimnekQVox2AU27v5PoqCZApq15l
2023-09-06,2023-09-06 08:00,X-101/X-555,Engels-2,Ukraine,,9 x Tu-95MS,7.0,7,kpszsu/posts/pfbid033mRb3g2CZkcEgjFwyB8VVoboLRgUeiNUyaSC4zwE9dT898BELfPT3TMQputuYRTTl
2023-09-06,2023-09-06 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,,25.0,15,kpszsu/posts/pfbid033mRb3g2CZkcEgjFwyB8VVoboLRgUeiNUyaSC4zwE9dT898BELfPT3TMQputuYRTTl
2023-09-06,2023-09-06 08:00,Iskander-M,,Ukraine,,,1.0,1,kpszsu/posts/pfbid033mRb3g2CZkcEgjFwyB8VVoboLRgUeiNUyaSC4zwE9dT898BELfPT3TMQputuYRTTl
